time(s),0.0Hz,0.25Hz,0.5Hz,0.75Hz,1.0Hz,1.25Hz,1.5Hz,1.75Hz,2.0Hz
0.3196,138.8057,137.2487,132.9618,127.0031,120.8429,116.0016,113.6739,114.4341,118.0948
0.32,148.8024,147.1291,142.5233,136.1243,129.5152,124.3309,121.8541,122.6973,126.6521
0.3204,156.499,154.7349,149.88,143.1384,136.1818,130.7355,128.1502,129.0669,133.2583
0.3208,161.7765,159.9485,154.9187,147.9377,140.7409,135.1173,132.4651,133.4436,137.8094
0.3212,164.5535,162.6895,157.5621,150.449,143.1228,137.4093,134.7324,135.7591,140.2335
0.3216,164.7869,162.9158,157.7697,150.6342,143.2919,137.577,134.9172,135.9768,140.4913
0.322,162.4732,160.6238,155.5387,148.4914,141.2466,135.6186,133.0168,134.0928,138.577
0.3224,157.6482,155.8493,150.9043,144.0546,137.0195,131.5652,129.0609,130.1351,134.5183
0.3228,150.3863,148.6661,143.9385,137.3931,130.677,125.4803,123.1106,124.1643,128.3762
0.3232,140.7999,139.1854,134.7495,128.6109,122.3182,117.4587,115.2582,116.2719,120.2439
0.3236,129.0371,127.5539,123.4796,117.8443,112.073,107.625,105.6251,106.579,110.2454
0.324,115.2797,113.9515,110.3036,105.2605,100.1007,96.132,94.3603,95.2348,98.5337
0.3244,99.7405,98.5886,95.4254,91.0548,86.5872,83.1578,81.638,82.4139,85.2884
0.3248,82.6596,81.7026,79.0754,75.4472,71.742,68.9035,67.6548,68.3139,70.7129
0.3252,64.3009,63.5547,61.5066,58.6794,55.795,53.5899,52.627,53.1522,55.0314
0.3256,44.9484,44.4255,42.9907,41.0111,38.9934,37.454,36.7868,37.1627,38.4854
0.326,24.9011,24.6107,23.8141,22.7156,21.597,20.7453,20.379,20.5921,21.3299
0.3264,4.4689,4.4167,4.2734,4.0759,3.875,3.7224,3.6572,3.6963,3.8297
0.3268,-16.0324,-15.8445,-15.3294,-14.6198,-13.8986,-13.3517,-13.1202,-13.2636,-13.7451
0.3272,-36.2859,-35.8597,-34.6912,-33.0825,-31.4491,-30.2131,-29.6939,-30.0257,-31.1227
0.3276,-55.9785,-55.3194,-53.5129,-51.027,-48.5054,-46.6013,-45.808,-46.3308,-48.0344
0.328,-74.8058,-73.923,-71.5037,-68.1762,-64.8042,-62.2634,-61.2133,-61.9267,-64.2182
0.3284,-92.4768,-91.3828,-88.3857,-84.2653,-80.094,-76.9575,-75.6719,-76.572,-79.4233
0.3288,-108.7184,-107.4293,-103.8981,-99.0461,-94.139,-90.4569,-88.9605,-90.04,-93.4139
0.3292,-123.2796,-121.8142,-117.8015,-112.2906,-106.7226,-102.5536,-100.8736,-102.122,-105.9724
0.3296,-135.9351,-134.3156,-129.8814,-123.7948,-117.6512,-113.061,-111.2273,-112.6307,-116.9034
0.33,-146.4895,-144.7401,-139.9513,-133.3815,-126.7567,-121.8175,-119.8616,-121.403,-126.0366
0.3304,-154.7796,-152.9268,-147.8562,-140.9033,-133.8991,-128.6883,-126.6433,-128.3025,-133.229
0.3308,-160.6773,-158.7493,-153.4742,-146.2446,-138.969,-133.568,-131.4674,-133.2217,-138.3678
0.3312,-164.0913,-162.1177,-156.719,-149.3239,-141.889,-136.3818,-134.2595,-136.0837,-141.3716
0.3316,-164.9689,-162.9801,-157.541,-150.0942,-142.6151,-137.0871,-134.9766,-136.8433,-142.1921
0.332,-163.2966,-161.3233,-155.9278,-148.5447,-141.1369,-135.6736,-133.6075,-135.4878,-140.8145
0.3324,-159.1002,-157.173,-151.9051,-144.7001,-137.4783,-132.164,-130.1734,-132.0371,-137.2583
0.3328,-152.4445,-150.5936,-145.5353,-138.6208,-131.6969,-126.6132,-124.7275,-126.5436,-131.5764
0.3332,-143.4325,-141.6869,-136.9176,-130.4014,-123.883,-119.1076,-117.3539,-119.0913,-123.8546
0.3336,-132.2034,-130.5907,-126.1855,-120.1698,-114.1583,-109.7641,-108.1665,-109.7943,-114.2106
0.334,-118.9309,-117.4767,-113.5053,-108.085,-102.6738,-98.7274,-97.3073,-98.7955,-102.7916
0.3344,-103.82,-102.5476,-99.0735,-94.3343,-89.608,-86.1688,-84.9441,-86.264,-89.7727
0.3348,-87.1043,-86.0343,-83.1134,-79.131,-75.1634,-72.2829,-71.2679,-72.3928,-75.3535
0.3352,-69.0422,-68.1921,-65.872,-62.7105,-59.5639,-57.2846,-56.4901,-57.3956,-59.7557
0.3356,-49.913,-49.297,-47.6162,-45.327,-43.0509,-41.4061,-40.8389,-41.5036,-43.2195
0.336,-30.0122,-29.641,-28.6282,-27.2496,-25.8803,-24.8929,-24.5563,-24.962,-25.9996
0.3364,-9.6476,-9.5279,-9.2017,-8.7578,-8.3174,-8.0006,-7.8938,-8.0262,-8.3616
0.3368,10.8662,10.7312,10.363,9.8623,9.366,9.0098,8.8911,9.0423,9.4222
0.3372,31.2121,30.8232,29.7634,28.3229,26.8966,25.8753,25.539,25.9798,27.0769
0.3376,51.0754,50.4377,48.6997,46.3389,44.0037,42.3355,41.7927,42.5244,44.3294
0.338,70.1493,69.2714,66.8794,63.6319,60.423,58.1362,57.4011,58.4201,60.9127
0.3384,88.1389,87.0333,84.0217,79.935,75.9011,73.0333,72.1228,73.421,76.5696
0.3388,104.7661,103.4489,99.8617,94.9966,90.1994,86.797,85.7304,87.2947,91.0573
0.3392,119.774,118.2646,114.155,108.5844,103.0973,99.2149,98.0135,99.8262,104.1505
0.3396,132.9304,131.2514,126.6809,120.489,114.3963,110.0957,108.7823,110.8211,115.6456
0.34,144.0321,142.2087,137.2463,130.527,123.9223,119.2716,117.8703,120.1087,125.3632
0.3404,152.9075,150.9673,145.6883,138.544,131.529,126.6015,125.137,127.5443,133.1515
0.3408,159.4194,157.3919,151.8767,144.4169,137.0998,131.9726,130.4699,133.0123,138.8882
0.3412,163.4671,161.3834,155.7165,148.0557,140.5494,135.3026,133.7867,136.4268,142.4826
0.3416,164.9881,162.8802,157.1488,149.405,141.8255,136.5405,135.0358,137.7341,143.8771
0.342,163.9588,161.8592,156.152,148.4449,140.9093,135.6681,134.1978,136.9128,143.048
0.3424,160.3952,158.3366,152.7419,145.191,137.816,132.6993,131.2856,133.9743,140.006
0.3428,154.3523,152.3667,146.9719,139.6945,132.5943,127.6806,126.3441,128.963,134.7961
0.3432,145.9236,144.0422,138.9315,132.0413,125.3259,120.6903,119.4494,121.9551,127.4966
0.3436,135.2393,133.4917,128.7455,122.3503,116.124,111.837,110.7079,113.0578,118.2185
0.344,122.4646,120.8784,116.5719,110.7721,105.1317,101.2579,100.2545,102.4075,107.1033
0.3444,107.797,106.3976,102.5991,97.4864,92.5196,89.1171,88.2508,90.1679,94.3211
0.3448,91.4631,90.273,87.0436,82.6992,78.4833,75.6027,74.8819,76.5273,80.0679
0.3452,73.7154,72.7541,70.1461,66.6395,63.2403,60.9238,60.3545,61.6957,64.5627
0.3456,54.8283,54.1117,52.168,49.556,47.0268,45.3076,44.8928,45.9016,48.044
0.346,35.0937,34.634,33.3874,31.7131,30.0936,28.9957,28.7358,29.3887,30.7663
0.3464,14.8167,14.6222,14.0948,13.3868,12.7029,12.2404,12.133,12.4117,12.996
0.3468,-5.6893,-5.6145,-5.4116,-5.1393,-4.8766,-4.6994,-4.6591,-4.7673,-4.9927
0.3472,-26.1075,-25.7631,-24.8301,-23.5791,-22.373,-21.5618,-21.3809,-21.8827,-22.9217
0.3476,-46.122,-45.5124,-43.8608,-41.6474,-39.516,-38.0863,-37.774,-38.6701,-40.5138
0.348,-65.4237,-64.557,-62.2095,-59.0653,-56.0409,-54.0176,-53.5852,-54.8696,-57.4966
0.3484,-83.7141,-82.6026,-79.5928,-75.5638,-71.6925,-69.1098,-68.5699,-70.2307,-73.6069
0.3488,-100.7105,-99.3703,-95.7422,-90.8883,-86.2295,-83.1298,-82.4966,-84.5152,-88.5948
0.3492,-116.1502,-114.6011,-110.4084,-104.8023,-99.4276,-95.8613,-95.1498,-97.5018,-102.2273
0.3496,-129.7945,-128.0596,-123.3651,-117.0914,-111.0834,-107.1079,-106.3339,-108.989,-114.2924
0.35,-141.4326,-139.5379,-134.4123,-127.5663,-121.0176,-116.6963,-115.8759,-118.7982,-124.6019
0.3504,-150.8846,-148.8587,-143.3797,-136.0658,-129.0774,-124.4787,-123.6281,-126.7767,-132.9947
0.3508,-158.0043,-155.8781,-150.1292,-142.4593,-135.139,-130.3353,-129.4704,-132.8002,-139.3391
0.3512,-162.6817,-160.4877,-154.5569,-146.6487,-139.1096,-134.1762,-133.3124,-136.7743,-143.5349
0.3516,-164.8445,-162.6164,-156.5948,-148.5702,-140.9287,-135.9425,-135.0943,-138.6362,-145.5152
0.352,-164.4592,-162.2315,-156.2121,-148.1949,-140.5692,-135.6075,-134.7883,-138.356,-145.2471
0.3524,-161.5319,-159.339,-153.4151,-145.5296,-138.0376,-133.1768,-132.399,-135.9364,-142.7326
0.3528,-156.1078,-153.9838,-148.2476,-140.6162,-133.3739,-128.6886,-127.9628,-131.4136,-138.0083
0.3532,-148.2707,-146.2489,-140.7899,-133.5315,-126.6511,-122.2127,-121.548,-124.8562,-131.145
0.3536,-138.1418,-136.2539,-131.1579,-124.3859,-117.9739,-113.8498,-113.2535,-116.3642,-122.2468
0.354,-125.8775,-124.1535,-119.5008,-113.3214,-107.4773,-103.7294,-103.2071,-106.0677,-111.4492
0.3544,-111.6676,-110.1348,-105.9992,-100.5098,-95.3243,-92.0085,-91.5638,-94.1245,-98.9173
0.3548,-95.7316,-94.4146,-90.8623,-86.1498,-81.7033,-78.8685,-78.5033,-80.7184,-84.8432
0.3552,-78.3158,-77.2361,-74.3244,-70.4639,-66.8255,-64.5128,-64.2272,-66.0555,-69.443
0.3556,-59.6895,-58.8648,-56.6413,-53.6949,-50.9212,-49.1635,-48.9559,-50.3617,-52.9534
0.356,-40.1406,-39.5848,-38.0866,-36.1024,-34.2368,-33.0581,-32.9253,-33.8789,-35.6284
0.3564,-19.9712,-19.6941,-18.9472,-17.9587,-17.0303,-16.4455,-16.3828,-16.8614,-17.7352
0.3568,0.5068,0.4998,0.4808,0.4557,0.4321,0.4173,0.4158,0.4281,0.4503
0.3572,20.9771,20.6847,19.8972,18.8561,17.8805,17.2698,17.2111,17.7225,18.6471
0.3576,41.1231,40.5486,39.0018,36.958,35.0453,33.8515,33.7435,34.7545,36.5737
0.358,60.6334,59.7846,57.4995,54.482,51.6614,49.9064,49.7575,51.2605,53.9527
0.3584,79.2066,78.0953,75.1045,71.1574,67.4721,65.1863,65.0054,66.9852,70.5148
0.3588,96.5554,95.1978,91.5449,86.7267,82.2336,79.4554,79.2515,81.6849,86.003
0.3592,112.4117,110.8278,106.5669,100.9499,95.7182,92.4934,92.2754,95.1317,100.1768
0.3596,126.5305,124.7437,119.9385,113.6076,107.7179,104.0992,103.8756,107.1167,112.8156
0.36,138.6935,136.7307,131.4534,124.5047,118.048,114.0936,113.8726,117.4539,123.7224
0.3604,148.7127,146.6035,140.9342,133.4736,126.5496,122.3226,122.1115,125.9821,132.7268
0.3608,156.4332,154.2097,148.2347,140.3764,133.0921,128.6594,128.4646,132.5684,139.6877
0.3612,161.7356,159.4319,153.2425,145.1071,137.575,133.0066,132.8333,137.1096,144.4954
0.3616,164.5381,162.1894,155.8808,147.5935,139.9301,135.2972,135.1498,139.5341,147.0732
0.362,164.7973,162.4399,156.1093,147.7981,140.1218,135.4965,135.3777,139.8028,147.3792
0.3624,162.5093,160.1795,153.925,145.7184,138.1481,133.6016,133.513,137.9102,145.4063
0.3628,157.7092,155.4434,149.3622,141.3876,134.0402,129.6424,129.5842,133.8839,141.1826
0.3632,150.4715,148.305,142.4919,134.8733,127.8626,123.6804,123.6514,127.7848,134.7713
0.3636,140.9079,138.8747,133.4208,126.2772,119.7116,115.8082,115.8059,119.7055,126.2692
0.364,129.1662,127.2985,122.2896,115.7328,109.7139,106.1477,106.1685,109.7697,115.8058
0.3644,115.428,113.7554,109.2708,103.4038,98.0248,94.8486,94.8877,98.1296,103.5409
0.3648,99.9056,98.4548,94.566,89.4814,84.8256,82.0858,82.1374,84.9639,89.6623
0.3652,82.8389,81.6334,78.4029,74.1815,70.3208,68.0569,68.1144,70.4751,74.3831
0.3656,64.4918,63.5513,61.0315,57.7409,54.7352,52.9787,53.0351,54.8861,57.938
0.366,45.1479,44.4881,42.7208,40.4142,38.31,37.0846,37.1322,38.4373,40.5803
0.3664,25.1061,24.7384,23.7538,22.4695,21.2993,20.6203,20.6513,21.3821,22.5775
0.3668,4.6762,4.6075,4.4238,4.1843,3.9663,3.8403,3.8469,3.984,4.2073
0.3672,-15.826,-15.5932,-14.9703,-14.1586,-13.421,-12.996,-13.0212,-13.4884,-14.2465
0.3676,-36.0836,-35.5517,-34.1287,-32.2758,-30.594,-29.6286,-29.6925,-30.7651,-32.4986
0.368,-55.7834,-54.9594,-52.7554,-49.8874,-47.2874,-45.8003,-45.9092,-47.5788,-50.2666
0.3684,-74.6209,-73.5164,-70.5626,-66.7213,-63.2434,-61.2613,-61.4206,-63.6693,-67.2752
0.3688,-92.305,-90.9359,-87.2753,-82.5177,-78.2157,-75.773,-75.9867,-78.7872,-83.2605
0.3692,-108.5624,-106.9487,-102.6354,-97.0329,-91.9733,-89.1111,-89.3823,-92.6981,-97.9744
0.3696,-123.1416,-121.3074,-116.4058,-110.043,-104.3042,-101.0698,-101.3999,-105.1861,-111.1879
0.37,-135.8175,-133.7902,-128.3741,-121.3476,-115.0183,-111.4646,-111.8534,-116.057,-122.6952
0.3704,-146.394,-144.2042,-138.3556,-130.7726,-123.9508,-120.1349,-120.5808,-125.1416,-132.3166
0.3708,-154.7077,-152.3887,-146.1965,-138.1731,-130.9642,-126.9472,-127.4468,-132.2981,-139.9014
0.3712,-160.63,-158.2172,-151.7761,-143.4353,-135.951,-131.7965,-132.3447,-137.4143,-145.3302
0.3716,-164.0694,-161.5998,-155.0088,-146.4789,-138.8349,-134.6081,-135.1982,-140.4097,-148.517
0.372,-164.9728,-162.4844,-155.8449,-147.2577,-139.5722,-135.339,-135.9627,-141.2364,-149.41
0.3724,-163.3262,-160.8575,-154.2722,-145.7603,-138.1523,-133.978,-134.6256,-139.8798,-147.9933
0.3728,-159.155,-156.7443,-150.3155,-142.011,-134.5979,-130.5466,-131.2072,-136.3594,-144.2864
0.3732,-152.5237,-150.2087,-144.0365,-136.0683,-128.9649,-125.0982,-125.7595,-130.7279,-138.3443
0.3736,-143.5349,-141.3517,-135.5327,-128.0251,-121.341,-117.7171,-118.3661,-123.0707,-130.2567
0.374,-132.3274,-130.3105,-124.9361,-118.0064,-111.8449,-108.5178,-109.1407,-113.5047,-120.1465
0.3744,-119.0745,-117.2558,-112.4109,-106.1677,-100.624,-97.6427,-98.2253,-102.1763,-108.1679
0.3748,-103.981,-102.3896,-98.1511,-92.6928,-87.8525,-85.2599,-85.7881,-89.2592,-94.5045
0.3752,-87.2803,-85.9417,-82.3776,-77.7905,-73.7281,-71.5612,-72.0209,-74.9521,-79.3657
0.3756,-69.2305,-68.1665,-65.3343,-61.6915,-58.4698,-56.7584,-57.1359,-59.4748,-62.9843
0.376,-50.1106,-49.3389,-47.2852,-44.6453,-42.3137,-41.0803,-41.363,-43.066,-45.6123
0.3764,-30.2161,-29.7498,-28.5092,-26.9155,-25.5098,-24.7693,-24.9454,-25.9784,-27.5175
0.3768,-9.8545,-9.7022,-9.2968,-8.7765,-8.3181,-8.0776,-8.1369,-8.4758,-8.9789
0.3772,10.6593,10.4941,10.0549,9.4914,8.9957,8.7368,8.8029,9.1716,9.7171
0.3776,31.0084,30.5269,29.2469,27.6057,26.1639,25.414,25.6123,26.691,28.2816
0.378,50.8782,50.0866,47.9826,45.2866,42.9213,41.6965,42.0315,43.8115,46.4273
0.3784,69.9616,68.8708,65.9725,62.2609,59.0091,57.3326,57.8065,60.2681,63.8731
0.3788,87.9636,86.5892,82.9387,78.2666,74.179,72.0808,72.6932,75.8058,80.3486
0.3792,104.6059,102.9682,98.6192,93.0568,88.1968,85.7132,86.4614,90.1836,95.5979
0.3796,119.6313,117.7545,112.772,106.4033,100.8465,98.0194,98.8978,103.1785,109.384
0.38,132.8075,130.7197,125.1786,118.1003,111.9329,108.8093,109.8097,114.5882,121.4922
0.3804,143.9309,141.6637,135.6477,127.9679,121.2855,117.9164,119.028,124.2352,131.7335
0.3808,152.8295,150.4172,144.018,135.854,128.7602,125.2,126.4096,131.969,139.9477
0.3812,159.3658,156.8452,150.1605,141.6377,134.2424,130.5479,131.8397,137.6683,146.0057
0.3816,163.4388,160.8485,153.9808,145.2303,137.648,133.8775,135.2337,141.2435,149.8116
0.382,164.9855,162.3654,155.4205,146.5771,138.9251,135.1378,136.5384,142.6376,151.3045
0.3824,163.982,161.3725,154.4576,145.6582,138.0548,134.3092,135.7328,141.8272,150.4588
0.3828,160.4437,157.8854,151.1078,142.4886,135.0513,131.405,132.8288,138.8231,147.2853
0.3832,154.4255,151.9581,145.4233,137.1181,129.9619,126.4702,127.8703,133.6701,141.8309
0.3836,146.0203,143.6825,137.4925,129.6306,122.8659,119.5811,120.9332,126.4459,134.1775
0.384,135.358,133.1865,127.4385,120.1425,113.8737,110.8445,112.124,117.2606,124.4415
0.3844,122.6035,120.6326,115.4171,108.8013,103.125,100.3955,101.5781,106.2547,112.7712
0.3848,107.9539,106.215,101.6146,95.7829,90.7864,88.3957,89.458,93.5967,99.3454
0.3852,91.6356,90.1566,86.2448,81.2892,77.0493,75.0308,75.9502,79.4812,84.3699
0.3856,73.9008,72.7057,69.5455,65.5446,62.1264,60.5073,61.2631,64.125,68.0748
0.386,55.0238,54.1322,51.7751,48.7929,46.2488,45.0497,45.6232,47.7647,50.7109
0.3864,35.2963,34.7232,33.2086,31.2935,29.6621,28.8971,29.2718,30.6524,32.5457
0.3868,15.0232,14.7788,14.133,13.317,12.6228,12.299,12.4615,13.052,13.8592
0.3872,-5.4821,-5.3927,-5.1567,-4.8586,-4.6054,-4.4879,-4.5482,-4.7648,-5.0598
0.3876,-25.9027,-25.4796,-24.3622,-22.9523,-21.7564,-21.2043,-21.4945,-22.5226,-23.9192
0.388,-45.9229,-45.1712,-43.1869,-40.6845,-38.565,-37.5918,-38.1152,-39.9468,-42.4271
0.3884,-65.2333,-64.1634,-61.3398,-57.7813,-54.7718,-53.3973,-54.1536,-56.7679,-60.2969
0.3888,-83.5353,-82.1625,-78.5405,-73.9788,-70.1265,-68.3764,-69.3613,-72.7251,-77.2515
0.3892,-100.5461,-98.8905,-94.5234,-89.0269,-84.392,-82.2979,-83.5031,-87.571,-93.028
0.3896,-116.0028,-114.0889,-109.0418,-102.6935,-97.3484,-94.9465,-96.3598,-101.0751,-107.3811
0.39,-129.6664,-127.5228,-121.8715,-114.768,-108.7958,-106.127,-107.7322,-113.0277,-120.0874
0.3904,-141.3257,-138.9847,-132.8148,-125.0644,-118.558,-115.6666,-117.444,-123.2424,-130.9488
0.3908,-150.8005,-148.2976,-141.7028,-133.4241,-126.4845,-123.418,-125.3443,-131.56,-139.7955
0.3912,-157.9444,-155.3177,-148.3986,-139.7187,-132.4536,-129.2615,-131.3102,-137.8502,-146.4887
0.3916,-162.6469,-159.9366,-152.7994,-143.8517,-136.3738,-133.1069,-135.2488,-142.0141,-150.9229
0.392,-164.8353,-162.0832,-154.8376,-145.7601,-138.185,-134.8948,-137.0981,-143.9856,-153.0272
0.3924,-164.4759,-161.7243,-154.4822,-145.4151,-137.8601,-134.5978,-136.8289,-143.7321,-152.7669
0.3928,-161.5741,-158.8657,-151.7394,-142.823,-135.4049,-132.2205,-134.4442,-141.256,-150.1438
0.3932,-156.1748,-153.5518,-146.6519,-138.0247,-130.8579,-127.7997,-129.9801,-136.5934,-145.196
0.3936,-148.3616,-145.8648,-139.299,-131.095,-124.2901,-121.4038,-123.5045,-129.8147,-137.998
0.394,-138.255,-135.9238,-129.7949,-122.142,-115.8038,-113.1317,-115.1169,-121.0229,-128.6589
0.3944,-126.0115,-123.8825,-118.287,-111.3046,-105.5307,-103.1114,-104.9458,-110.3522,-117.321
0.3948,-111.8201,-109.9272,-104.9535,-98.7512,-93.6302,-91.4977,-93.1478,-97.966,-104.158
0.3952,-95.9004,-94.2738,-90.001,-84.6763,-80.2867,-78.4701,-79.9044,-84.0544,-89.3715
0.3956,-78.4983,-77.1642,-73.6609,-69.298,-65.7069,-64.2301,-65.4198,-68.8312,-73.1888
0.396,-59.8828,-58.8631,-56.1861,-52.8545,-50.1165,-48.9977,-49.9172,-52.5306,-55.8589
0.3964,-40.3417,-39.6534,-37.8469,-35.6003,-33.7568,-33.0083,-33.6358,-35.4038,-37.6487
0.3968,-20.177,-19.8321,-18.9271,-17.8023,-16.8808,-16.5091,-16.827,-17.7149,-18.839
0.3972,0.2995,0.2944,0.2809,0.2642,0.2505,0.2451,0.2498,0.2631,0.2798
0.3976,20.7714,20.4149,19.4801,18.3199,17.3723,16.9951,17.3307,18.2524,19.4122
0.398,40.9222,40.2186,38.3739,36.0858,34.2201,33.4823,34.1517,35.9749,38.2624
0.3984,60.4405,59.3993,56.6701,53.2875,50.5334,49.4518,50.4525,53.1564,56.5385
0.3988,79.0246,77.6605,74.0863,69.6592,66.0605,64.6568,65.9811,69.5306,73.9573
0.3992,96.3872,94.7202,90.3534,84.9484,80.5617,78.8624,80.4971,84.8437,90.2485
0.3996,112.2599,110.3146,105.2203,98.9191,93.8131,91.849,93.7755,98.8581,105.1592
0.4,126.3973,124.2028,118.4575,111.3559,105.6105,103.416,105.6105,111.3559,118.4575
